2019.07.12,58700,58800,58000,693,58400,200
2019.07.11,59100,59100,57500,25821,58600,300
2019.07.10,57600,59000,57000,25027,58300,1100
2019.07.09,58400,58500,57200,37295,57200,700
2019.07.08,57600,58600,56500,25647,56500,1800
2019.07.05,59600,59600,58200,12241,58300,1000
2019.07.04,58900,59500,58200,18237,59300,400
2019.07.03,60200,60200,57900,38981,58900,1300
2019.07.02,59600,60600,59400,11535,60200,200
2019.06.28,60500,61400,59800,25742,60000,0
2019.06.27,59200,61800,59200,29244,60000,400
2019.06.26,59100,60500,59000,17303,59600,100
2019.06.25,60900,61000,59500,17418,59700,1100
2019.06.24,61100,61100,60200,11753,60800,300
2019.06.21,60600,61800,60200,27263,61100,300
2019.06.20,59800,61000,59300,19509,60800,1300
2019.06.19,60500,60500,59400,13264,59500,100
2019.06.18,59600,60300,59200,13814,59400,300
2019.06.14,59800,61000,59600,23435,60100,200
2019.06.13,60200,61200,59200,70045,59900,900
2019.06.12,61000,61700,59600,38585,60800,0
2019.06.11,58300,60900,58300,45437,60800,2000
2019.06.10,57900,59000,57800,14625,58800,700
2019.06.07,58500,58900,58000,14080,58100,400
2019.06.05,60100,60300,58100,58585,58500,1000
2019.06.04,59400,60200,58600,26860,59500,800
2019.06.03,58200,60500,58200,33009,60300,1300
2019.05.30,58700,60200,57100,38371,57600,1500
2019.05.29,60600,61000,59100,41439,59100,2600
2019.05.28,57900,61700,57100,40581,61700,3500
2019.05.27,59200,59200,57300,21076,58200,200
2019.05.24,59200,59200,57700,19956,58000,600
2019.05.23,58200,59700,58100,23566,58600,500
2019.05.22,58600,59700,57300,35131,59100,100
2019.05.21,58000,59300,56900,56401,59200,2300
2019.05.20,56400,58000,56000,37967,56900,500
2019.05.16,54100,55800,54100,21211,55200,0
2019.05.15,53200,55200,52200,19994,55200,2000
2019.05.14,52100,55100,51500,33422,53200,600
2019.05.13,55600,56900,53800,25345,53800,2100
2019.05.10,54500,56400,54500,39535,55900,1200
2019.05.09,55000,56100,54400,26869,54700,600
2019.05.08,56000,56700,55100,40470,55300,1400
2019.05.07,57500,57600,56000,21629,56700,900
2019.05.03,57400,58100,57000,14637,57600,400
2019.04.30,57000,57200,56200,18733,57200,200
2019.04.29,56900,57500,55500,18492,57400,1300
2019.04.26,57100,57300,56100,16589,56100,1300
2019.04.25,57200,58000,56500,25919,57400,300
2019.04.24,56700,57200,56100,21529,57100,700
2019.04.23,55800,56900,55600,15182,56400,200
2019.04.22,57100,57300,55500,30862,56200,900
2019.04.19,57800,57800,56400,23444,57100,300
2019.04.18,58300,58500,56500,38404,57400,1200
2019.04.16,57300,58300,57100,25923,57600,200
2019.04.15,58800,59000,57500,30282,57800,700
2019.04.12,58600,59200,58200,37478,58500,200
2019.04.11,57900,59300,57500,32682,58700,1100
2019.04.10,56600,57800,56600,30058,57600,600
2019.04.09,57100,58500,57000,65430,57000,100
2019.04.08,58300,58700,56500,51660,57100,1300
2019.04.05,59900,60200,58100,43742,58400,1600
2019.04.04,60000,60400,59200,21327,60000,200
2019.04.02,58800,59300,58500,13453,59000,400
2019.04.01,59800,60600,58500,30054,58600,1100
2019.03.29,58100,60200,57900,22969,59700,1700
2019.03.28,58700,59800,57700,31521,58000,1200
2019.03.27,59300,59700,59000,22684,59200,500
2019.03.26,59300,59800,59100,20468,59700,300
2019.03.25,60100,60700,59300,27985,60000,700
2019.03.22,60700,60700,59800,25540,60700,900
2019.03.21,59900,61300,59300,42835,59800,100
2019.03.19,59500,60000,58500,20560,58500,1000
2019.03.18,58900,60100,57400,51055,59500,900
2019.03.15,58100,59800,56900,36665,58600,1000
2019.03.14,58600,61000,57600,81801,57600,1000
2019.03.13,57200,59100,57100,42207,58600,1100
2019.03.12,57000,58400,56100,60901,57500,500
2019.03.11,54400,57100,54300,36902,57000,2500
2019.03.08,54300,55900,53000,44886,54500,100
2019.03.07,54300,55400,53700,18384,54400,700
2019.03.05,53100,55300,53000,28096,54300,500
2019.03.04,53000,55000,53000,25003,53800,1000
2019.02.28,55300,56200,52800,58620,52800,3200
2019.02.27,54800,56000,54400,22363,56000,1700
2019.02.26,55700,56500,53800,30759,54300,2000
2019.02.25,53900,56600,53200,41135,56300,3100
2019.02.22,53000,53700,52800,24077,53200,400
2019.02.21,53600,54200,53200,22255,53600,200
2019.02.20,52600,54000,52000,30299,53800,1200
2019.02.18,52500,53300,52000,27660,52800,0
2019.02.15,52500,53200,52100,23642,52800,400
2019.02.14,52500,53200,51600,23838,53200,700
2019.02.13,50300,52800,50300,56989,52500,2000
2019.02.12,50100,51500,50000,22598,50500,400
2019.02.11,50300,51000,49700,27966,50900,400
2019.02.08,51500,51500,50100,20873,50500,500
2019.02.07,51600,51600,49650,20174,51000,500
2019.02.01,50600,50800,50000,20990,50500,500
2019.01.30,49800,51100,49300,40735,50900,1150
2019.01.29,48300,49850,48300,26385,49750,900
2019.01.28,48850,49700,48800,28617,48850,200
2019.01.25,47100,49800,46600,39854,49050,1750
2019.01.24,46850,47550,46700,24146,47300,300
2019.01.23,45500,47750,45500,40155,47000,900
2019.01.22,46450,46600,46000,13695,46100,350
2019.01.21,46350,46750,46050,17272,46450,350
2019.01.18,46350,46850,45900,13454,46800,750
2019.01.16,46400,46950,46150,19395,46750,300
2019.01.15,46300,47200,45850,37457,47050,550
2019.01.14,46900,47050,46250,23381,46500,400
2019.01.11,46950,47100,46150,22700,46900,300
2019.01.10,46150,46900,45250,29343,46600,400
2019.01.09,45200,46750,45200,30183,46200,800
2019.01.08,46050,46050,45300,20661,45400,600
