2019.07.12,58400,58400,57500,9045,57900,1000
2019.07.11,56700,60700,56500,509105,58900,3300
2019.07.10,55200,56200,53400,267511,55600,1400
2019.07.09,59200,60200,54100,382989,54200,3800
2019.07.08,58200,61900,57600,515899,58000,0
2019.07.05,58000,59700,55600,312203,58000,100
2019.07.04,59200,61400,56200,925506,57900,2400
2019.07.03,53700,56100,53000,472228,55500,3800
2019.07.02,50600,53100,49800,427553,51700,2250
2019.06.28,47850,47900,47250,38889,47250,150
2019.06.27,46850,47700,46550,51974,47400,1050
2019.06.26,46350,46750,46000,24801,46350,50
2019.06.25,46900,47500,46400,36392,46400,100
2019.06.24,47250,47250,46000,31652,46500,450
2019.06.21,47450,47850,46850,29439,46950,250
2019.06.20,46600,47450,46350,36126,47200,900
2019.06.19,46700,46750,46050,30702,46300,300
2019.06.18,46700,46700,45800,28164,46000,700
2019.06.14,46950,47100,46350,26878,46600,0
2019.06.13,47800,47950,46550,96691,46600,1200
2019.06.12,48200,48500,47700,25195,47800,700
2019.06.11,47450,48650,47300,36082,48500,1050
2019.06.10,46950,47450,46600,21297,47450,500
2019.06.07,47350,47350,46000,30724,46950,200
2019.06.05,46950,47850,46600,36390,46750,300
2019.06.04,45350,46650,45350,28026,46450,900
2019.06.03,45600,45950,45100,34782,45550,150
2019.05.30,45200,46400,45200,37217,46000,450
2019.05.29,46650,47000,45450,47300,45550,1100
2019.05.28,47250,47500,46450,50144,46650,900
2019.05.27,47150,48050,47000,22316,47550,200
2019.05.24,48950,48950,46950,53686,47350,1250
2019.05.23,49450,49450,48400,19412,48600,750
2019.05.22,50400,50500,48700,42427,49350,950
2019.05.21,49750,50300,49450,64226,50300,1250
2019.05.20,47800,49700,47800,51913,49050,1300
2019.05.16,49200,49850,47600,62553,47900,1200
2019.05.15,47750,49100,47100,38698,49100,800
2019.05.14,46900,48750,46900,30468,48300,900
2019.05.13,48250,48250,47400,21803,47400,350
2019.05.10,47500,48750,47150,33275,47750,100
2019.05.09,48300,49000,47250,38368,47650,1000
2019.05.08,49150,49650,48650,41572,48650,1100
2019.05.07,49650,49900,49200,26277,49750,200
2019.05.03,50500,50500,49350,34123,49950,450
2019.04.30,50300,50500,49600,43050,50300,200
2019.04.29,50400,50500,49850,21477,50500,600
2019.04.26,50700,50900,49650,28257,49900,1100
2019.04.25,50800,51700,50700,26619,51000,0
2019.04.24,51600,51800,50600,25909,51000,400
2019.04.23,52200,52200,51000,29379,51400,800
2019.04.22,52200,52600,51600,22456,52200,400
2019.04.19,52500,52900,52100,11234,52600,500
2019.04.18,53300,53700,52000,30413,52100,1100
2019.04.16,52400,53200,52000,41136,53200,800
2019.04.15,53300,53400,52200,42756,52400,400
2019.04.12,53300,53800,52300,42890,52800,600
2019.04.11,54800,55000,53400,55037,53400,1300
2019.04.10,54200,54900,53800,25799,54700,400
2019.04.09,53600,54800,53100,40315,54300,600
2019.04.08,54000,54700,53500,34841,53700,200
2019.04.05,55000,55100,53800,31757,53900,800
2019.04.04,54000,55400,53600,70281,54700,700
2019.04.02,54500,54500,52100,152095,52400,1400
2019.04.01,53300,53900,53300,31380,53800,900
2019.03.29,51600,53000,51200,31092,52900,1500
2019.03.28,52400,53300,51100,36071,51400,400
2019.03.27,50600,52300,50500,49499,51800,900
2019.03.26,50700,51200,50200,42912,50900,300
2019.03.25,53100,53100,50500,71857,50600,2600
2019.03.22,54300,54600,53000,52868,53200,600
2019.03.21,52600,55700,52600,135384,53800,1600
2019.03.19,53500,54400,53000,24706,53000,700
2019.03.18,52700,54300,52700,49501,53700,1400
2019.03.15,52400,53800,52200,44417,52300,100
2019.03.14,51600,53100,51400,87228,52200,400
2019.03.13,52200,53200,51700,45003,51800,900
2019.03.12,51000,52800,50700,55380,52700,2500
2019.03.11,50300,50500,49550,36957,50200,100
2019.03.08,50900,51300,49950,40469,50300,700
2019.03.07,51300,51500,50500,47029,51000,300
2019.03.05,53100,53400,52100,30385,52300,1100
2019.03.04,51300,53800,51300,61362,53400,2200
2019.02.28,52700,52700,51200,64738,51200,1600
2019.02.27,52800,53600,52300,31602,52800,500
2019.02.26,53500,53500,52300,32701,52300,1200
2019.02.25,52700,53700,52400,31913,53500,1300
2019.02.22,52600,53800,51800,50441,52200,1000
2019.02.21,54300,54300,53200,31529,53200,1100
2019.02.20,53100,54900,52600,50662,54300,1300
2019.02.18,53300,55700,53200,94822,53800,1600
2019.02.15,54500,54500,51800,62033,52200,2100
2019.02.14,54500,55000,53100,63370,54300,200
2019.02.13,51600,54800,51500,108583,54500,3300
2019.02.12,50600,52000,50600,47073,51200,100
2019.02.11,50600,51600,50300,14394,51300,300
2019.02.08,51400,51900,50700,30163,51000,1300
2019.02.07,51500,52500,49900,46454,52300,800
2019.02.01,50800,51800,50700,23252,51500,600
2019.01.30,51100,52100,51000,23667,51700,200
2019.01.29,50000,51900,50000,32389,51900,800
2019.01.28,51700,52100,50500,29673,51100,600
2019.01.25,50000,52400,49750,52658,51700,1950
2019.01.24,48700,50000,48700,29436,49750,900
2019.01.23,50300,50400,48800,35761,48850,1450
2019.01.22,51200,51300,49500,28769,50300,700
2019.01.21,50000,51000,49650,33130,51000,1000
2019.01.18,49900,50300,49350,19629,50000,500
2019.01.16,49400,50300,49000,33669,49800,400
2019.01.15,48600,49400,48200,27023,49400,750
2019.01.14,48150,48950,48100,30968,48650,500
2019.01.11,49300,49300,47750,44808,48150,900
2019.01.10,47900,49050,47500,28820,49050,550
2019.01.09,45800,48800,45800,38637,48500,2000
2019.01.08,47000,47700,46450,22352,46500,650
2019.01.07,45750,47250,45300,33110,47150,1550
2019.01.04,44700,45600,44300,42585,45600,950
2019.01.02,47900,48200,46450,32863,46600,950
2018.12.28,47900,48650,47550,24123,47550,950
2018.12.27,48250,48500,46700,27343,48500,1150
2018.12.26,48050,48400,46750,42457,47350,700
2018.12.24,47350,48500,47050,28117,48050,350
2018.12.21,47450,48700,47350,28567,47700,50
2018.12.20,47350,48650,46550,55838,47650,350
2018.12.19,48550,48700,47300,44524,48000,550
2018.12.18,50100,50600,46650,94657,48550,2450
2018.12.14,49900,50400,49000,41666,49900,0
2018.12.13,51000,51200,49900,55307,49900,1100
2018.12.12,50500,51400,48900,24193,51000,1200
2018.12.11,50200,51300,49750,22581,49800,700
2018.12.10,51200,51200,49850,30655,50500,900
2018.12.07,51000,51600,50500,18134,51400,400
2018.12.06,51000,51700,50500,26350,51000,500
2018.12.05,51900,52000,51100,28915,51500,900
2018.12.04,54100,54300,52100,46398,52400,1800
2018.11.30,52200,52500,51400,30531,52400,0
2018.11.29,53600,53900,52000,38645,52400,600
2018.11.28,52500,53200,51900,39209,53000,400
2018.11.27,52500,53200,52200,50236,52600,500
2018.11.26,52000,52800,51600,33658,52100,100
2018.11.23,51300,52400,50600,87994,52000,800
2018.11.22,50500,51200,50100,46863,51200,700
2018.11.21,49000,50900,48650,48273,50500,950
2018.11.20,50300,50700,49400,76495,49550,1450
2018.11.16,51500,52800,50500,83283,51200,200
2018.11.15,51000,52600,49900,160938,51000,800
2018.11.14,48700,50700,48050,99864,50200,1350
2018.11.13,48500,48850,47500,82589,48850,350
2018.11.12,49200,49900,48850,77962,49200,1100
2018.11.09,51200,52100,50000,64455,50300,800
2018.11.08,51700,52400,50800,81785,51100,400
2018.11.07,52600,53500,50700,59924,51500,1500
2018.11.06,52500,53300,51800,43711,53000,500
2018.11.02,51500,53400,51500,73757,53400,2300
2018.11.01,52700,53000,51100,78565,51100,1500
2018.10.31,53300,53700,52300,53825,52600,1500
2018.10.30,54600,54800,51800,64265,54100,700
2018.10.29,53400,54600,51300,81525,53400,1800
2018.10.26,52400,52900,50700,87917,51600,700
2018.10.25,53700,55000,51200,98927,52300,2100
2018.10.24,55000,55600,52500,76057,54400,100
2018.10.23,58500,58500,54100,89538,54500,4100
2018.10.19,57600,59200,57100,50513,58500,200
2018.10.18,58200,58800,57500,41441,58300,200
2018.10.17,57900,58800,57200,40085,58100,500
2018.10.16,57400,59100,57400,48443,57600,400
2018.10.15,57700,58300,56500,39964,58000,300
2018.10.12,56000,58600,55000,111078,57700,3600
2018.10.11,55400,56400,53600,90644,54100,1500
2018.10.10,56300,58100,55200,60634,55600,1700
2018.10.08,58400,58500,56700,31088,57300,300
2018.10.04,58000,58300,56500,49560,56900,1200
2018.10.02,58700,59000,58100,44647,58100,500
2018.10.01,60100,60400,58500,68682,58600,1500
2018.09.28,60000,60800,59900,31573,60100,200
2018.09.27,60300,60700,59500,46122,60300,0
2018.09.21,60500,61100,60200,52488,60300,700
2018.09.20,61200,61600,60400,54986,61000,100
2018.09.19,62900,63800,61100,63221,61100,2100
2018.09.18,61900,63800,61500,49029,63200,1000
2018.09.14,61500,62600,60900,46396,61900,1000
2018.09.13,61800,62200,60100,87358,60900,1200
2018.09.12,63600,63900,61900,52817,62100,1500
2018.09.11,62900,64400,62400,41602,63600,500
2018.09.10,63000,63900,62400,35912,63100,300
2018.09.07,63600,64800,62900,71552,63400,1200
2018.09.06,64100,65900,64100,42242,64600,200
2018.09.05,64900,65800,64300,41779,64800,800
2018.09.04,65500,66200,64400,36364,65600,100
2018.08.31,65300,66600,62800,75926,66100,0
2018.08.30,64700,67000,63800,93680,66100,2000
2018.08.29,63300,64100,62900,41044,64100,900
2018.08.28,64200,64300,63100,41692,63200,500
2018.08.27,62000,64300,62000,60788,63700,1300
2018.08.24,61100,62900,61000,63194,62400,900
2018.08.23,62900,63300,60900,59854,61500,1100
2018.08.22,62000,63700,61900,57936,62600,200
2018.08.21,60800,63000,60400,79277,62800,2900
2018.08.17,63100,63600,61900,45389,62600,100
2018.08.16,60400,63800,59500,155065,62700,2100
2018.08.14,57900,60600,57900,71534,60600,2400
2018.08.13,58400,59700,57700,58817,58200,300
2018.08.10,61200,61600,57900,82044,58500,2700
2018.08.09,61200,61400,60400,28428,61200,600
2018.08.08,61400,62600,60300,51400,60600,800
2018.08.07,61600,62000,60900,34550,61400,200
2018.08.06,62400,62600,61300,49358,61600,900
2018.08.02,61800,62600,61300,37899,61300,700
2018.08.01,60200,62200,59800,63142,62000,2300
2018.07.31,59200,59700,58300,32982,59700,500
2018.07.30,59900,60200,58900,38821,59200,700
2018.07.27,59600,60100,59000,42418,59900,400
2018.07.26,58500,59500,58200,43889,59500,1500
2018.07.25,57100,59600,57000,85486,58000,800
2018.07.24,57400,58400,56900,64124,57200,200
2018.07.23,61000,61400,56400,104661,57000,4100
2018.07.19,62000,62200,59900,54302,60100,1100
2018.07.18,59400,62100,59400,57574,61200,1100
2018.07.17,61200,61300,60000,38282,60100,800
2018.07.16,62400,62400,60400,55977,60900,1000
2018.07.13,63300,63600,61600,57046,61900,600
2018.07.12,62900,62900,61700,37897,62500,100
2018.07.11,61400,63700,61100,67329,62600,600
2018.07.10,60900,62500,60900,44903,62000,1100
2018.07.09,61200,61800,60500,37075,60900,300
2018.07.05,61600,62300,60400,56125,62300,1500
2018.07.04,60500,61400,59600,40048,60800,500
2018.07.03,60100,61700,59600,65616,60300,800
2018.07.02,61100,61800,59500,72151,59500,2400
2018.06.29,61000,62000,60000,62943,61900,1500
2018.06.28,59200,61400,59200,70642,60400,500
2018.06.27,61000,61900,59900,63668,59900,1500
2018.06.26,60200,61400,59800,56288,61400,400
2018.06.25,61500,62000,59600,100907,61800,1300
2018.06.21,67300,67600,61600,178733,61700,6300
2018.06.20,67800,68000,66000,48532,68000,1000
2018.06.19,65700,67800,65700,80422,67000,900
2018.06.18,70500,70500,65100,102242,66100,4600
2018.06.15,70000,71900,70000,62102,70700,0
2018.06.14,71900,72500,69900,120393,70700,1300
2018.06.12,72100,72500,69900,79262,72000,100
2018.06.11,72500,73500,71800,44158,72100,0
2018.06.08,73500,73500,71700,49763,72100,1400
2018.06.05,70400,73600,70400,182150,73300,2900
2018.06.04,71100,71500,69500,88065,70400,1000
2018.06.01,69800,72200,69700,184334,71400,1400
2018.05.31,70500,70500,68900,101407,70000,200
2018.05.30,68400,69900,68400,90377,69800,1200
2018.05.29,68500,70900,68500,74847,68600,1400
2018.05.28,69100,70200,68200,109040,70000,0
2018.05.25,67400,70000,66800,166599,70000,2400
2018.05.24,69300,70300,66600,153507,67600,200
2018.05.21,63800,66200,62500,138633,65500,1100
2018.05.18,63900,64500,63100,69719,64400,500
2018.05.17,62100,64500,62100,170259,63900,1900
2018.05.16,62200,63300,60800,138439,62000,200
2018.05.15,61300,63500,60800,347468,62200,5300
2018.05.14,57000,57200,56400,39035,56900,100
2018.05.11,56600,57300,56000,61924,57000,600
2018.05.10,57400,57500,56200,44661,56400,1400
2018.05.09,56300,58200,55000,61467,57800,2000
2018.05.04,59000,59100,57500,62092,57500,700
2018.05.03,58000,58700,57700,59538,58200,0
2018.05.02,59000,59800,58000,66257,58200,800
2018.04.30,61400,61500,58600,102562,59000,2400
2018.04.27,61500,62400,60200,32860,61400,400
2018.04.26,60900,61800,59300,80342,61800,1600
2018.04.25,60000,60500,59200,38722,60200,400
2018.04.24,62500,63200,60600,61937,60600,1900
2018.04.23,63800,64500,62300,44486,62500,500
2018.04.19,63800,65000,63000,95977,63000,600
2018.04.18,63800,64500,63200,49645,63600,200
