2019.01.10,226000,228500,224000,277278,227000,500
2019.01.09,220500,227000,219000,455066,226500,8000
2019.01.08,218000,219500,213000,310061,218500,1500
2019.01.07,209000,219500,208500,549913,217000,16000
2019.01.04,201500,204000,194000,474274,201000,2000
2019.01.02,222000,224000,208500,345548,210500,8500
2018.12.28,221000,223000,216000,195928,219000,1500
2018.12.27,226000,226500,219000,311555,220500,2500
2018.12.26,213500,224500,213500,440953,218000,500
2018.12.24,222000,223000,215000,309873,218500,2500
2018.12.21,211500,222500,211500,706872,221000,11000
2018.12.20,209000,213000,207000,294353,210000,1000
2018.12.19,204000,213000,203500,336919,211000,8500
2018.12.18,202500,207000,201500,229498,202500,4500
2018.12.14,215000,215500,203000,459055,205500,10500
2018.12.13,211000,218000,209500,656263,216000,7500
2018.12.12,206500,210500,203500,421767,208500,5000
2018.12.11,206000,207500,202000,278367,203500,500
2018.12.10,204500,206000,201000,266379,204000,4000
2018.12.07,210000,212000,207500,205321,208000,0
2018.12.06,216500,217000,206000,376562,208000,8500
2018.12.05,213500,217000,212000,224291,216500,2000
2018.12.04,221000,223500,217000,440517,218500,2500
2018.11.30,210500,214500,206000,407748,206500,3000
2018.11.29,213500,215000,208500,277132,209500,500
2018.11.28,210000,210000,206000,227915,209000,500
2018.11.27,209000,210500,203500,399162,209500,3500
2018.11.26,199500,207500,199000,328729,206000,4500
2018.11.23,208000,209500,200000,485282,201500,7000
2018.11.22,211000,211000,207500,231947,208500,2000
2018.11.21,202500,211000,200000,559824,210500,1500
2018.11.20,218000,218500,207000,594077,209000,13500
2018.11.16,222500,224000,219500,269773,220000,2000
2018.11.15,215500,223000,213500,254921,222000,4500
2018.11.14,216000,220500,216000,269948,217500,1500
2018.11.13,212500,217500,208000,480455,216000,3000
2018.11.12,213000,219500,211000,426379,219000,2500
2018.11.09,229000,229000,215500,698588,216500,12500
2018.11.08,235000,237000,229000,456112,229000,500
2018.11.07,233000,235500,227500,280171,229500,5000
2018.11.06,238000,238500,230500,265428,234500,1500
2018.11.02,230500,234500,226000,600951,234500,6000
2018.11.01,239500,241000,227500,490359,228500,7000
2018.10.31,237000,238000,230000,346165,235500,500
2018.10.30,228000,238000,222000,519730,235000,6000
2018.10.29,238000,239500,226000,644243,229000,3000
2018.10.26,233500,235500,218000,676184,232000,2500
2018.10.25,214000,229500,214000,676719,229500,7000
2018.10.24,240000,241500,219500,811416,222500,17000
2018.10.23,251000,251000,236000,514080,239500,11500
2018.10.19,248500,254000,244000,285410,252500,0
2018.10.18,252500,256500,250500,265114,252500,2000
2018.10.17,251000,255000,248000,277392,250500,7000
2018.10.16,245500,249500,242500,188273,243500,0
2018.10.15,244000,249500,241000,283646,243500,500
2018.10.12,228500,245000,228500,516051,244000,17000
2018.10.11,230000,234500,226500,419946,227000,11500
2018.10.10,242500,243000,232500,341200,238500,500
2018.10.08,235500,247500,234000,356685,239000,2000
2018.10.04,250000,252500,241000,390712,244000,6000
2018.10.02,254500,259000,250000,229183,250000,2500
2018.10.01,259500,261000,251000,317594,252500,6000
2018.09.28,261500,262000,254500,335811,258500,2500
2018.09.27,262000,263500,257500,358058,261000,5000
2018.09.21,256500,257000,252000,298991,256000,2500
2018.09.20,255000,258500,251500,297512,253500,3000
2018.09.19,257000,258500,253500,355187,256500,1500
2018.09.18,243000,255000,240500,428081,255000,8500
2018.09.14,242000,248000,241500,251884,245000,6500
2018.09.13,245000,248000,238000,571739,238500,9000
2018.09.12,251500,254000,241500,409317,247500,2000
2018.09.11,246000,255000,245500,498612,249500,5500
2018.09.10,238000,244500,238000,218309,244000,5000
2018.09.07,242000,244500,235500,362020,239000,3000
2018.09.06,240500,245000,237500,280531,242000,500
2018.09.05,246000,246000,240500,301486,242500,2500
2018.09.04,244500,245000,241500,270820,245000,2500
2018.08.31,235000,240000,232000,284273,236000,500
2018.08.30,235500,239000,233000,297809,235500,0
2018.08.29,232000,236000,229500,356040,235500,5500
2018.08.28,234500,239000,230000,427115,230000,3000
2018.08.27,226000,234000,224500,394144,233000,9000
2018.08.24,218500,225000,217500,204084,224000,4500
2018.08.23,216000,221000,214500,196747,219500,4000
2018.08.22,217500,218500,214000,217180,215500,1500
2018.08.21,209000,218000,207500,318915,217000,9000
2018.08.17,218000,219500,213000,173818,213500,3000
2018.08.16,210000,217500,210000,250060,216500,2000
2018.08.14,216000,216000,211000,216559,214500,500
2018.08.13,213000,217000,211500,303402,215000,1500
2018.08.10,228000,228000,212500,625069,213500,15000
2018.08.09,226000,230000,222500,318853,228500,3000
2018.08.08,227000,229500,225000,225652,225500,1000
2018.08.07,223000,227000,223000,168539,226500,1500
2018.08.06,232000,233000,224000,302011,225000,6000
2018.08.02,226500,232000,225000,321154,226500,500
2018.08.01,230000,233000,224000,313975,226000,3000
2018.07.31,227500,233000,224500,324057,229000,1000
2018.07.30,237000,240500,225000,621510,228000,6500
2018.07.27,230500,236000,229000,270918,234500,3000
2018.07.26,230500,232500,226500,326994,231500,1500
2018.07.25,229000,238500,227500,455816,230000,2000
2018.07.24,221000,228500,220000,302173,228000,7500
2018.07.23,229000,231000,219000,440882,220500,11500
2018.07.19,227500,239000,226500,377469,235000,8000
2018.07.18,231500,235000,226500,254611,227000,1500
2018.07.17,229000,231500,225500,195158,228500,500
2018.07.16,238000,238000,226500,303560,229000,8000
2018.07.13,235000,244000,234000,439815,237000,3500
2018.07.12,223000,235000,223000,454859,233500,8500
2018.07.11,223000,229000,223000,284263,225000,3500
2018.07.10,236500,236500,224500,372521,228500,4000
2018.07.09,230500,237500,229500,420448,232500,1500
2018.07.05,212500,216000,207000,264247,215000,2000
2018.07.04,213000,218000,212000,159798,213000,500
2018.07.03,219500,224000,207500,427152,212500,1500
2018.07.02,215000,220000,212500,280539,214000,0
